team_id,team,gameweek,o_rating_season,d_rating_season,o_rating_psix,d_rating_psix
0,Arsenal,7,1071.251248068724,0.7015127097704646,1071.251248068724,0.7015127097704646
1,Aston Villa,7,1566.9924930100733,1.050783405996627,1566.9924930100733,1.050783405996627
2,Bournemouth,7,887.2007179736714,1.0790786161691002,887.2007179736714,1.0790786161691002
3,Brentford,7,1099.6414403059152,0.9739781924854136,1099.6414403059152,0.9739781924854136
4,Brighton,7,1378.133436214146,1.225109203839469,1378.133436214146,1.225109203839469
5,Burnley,7,415.5583880917428,0.7181117832884214,415.5583880917428,0.7181117832884214
6,Chelsea,7,1214.3587222660012,0.7094984190592177,1214.3587222660012,0.7094984190592177
7,Crystal Palace,7,676.4782984271349,0.7204693952183139,676.4782984271349,0.7204693952183139
8,Everton,7,839.0244437101542,1.069409487315408,839.0244437101542,1.069409487315408
9,Fulham,7,802.1965600067625,1.3567832739255403,802.1965600067625,1.3567832739255403
10,Liverpool,7,1412.0380833152767,0.6921944710510088,1412.0380833152767,0.6921944710510088
11,Luton,7,623.7339280076563,1.0202376206864383,623.7339280076563,1.0202376206864383
12,Manchester City,7,1405.6740902501265,0.5987018988733243,1405.6740902501265,0.5987018988733243
13,Manchester United,7,947.0233274415806,1.0786776963913414,947.0233274415806,1.0786776963913414
14,Newcastle United,7,1214.3716291104545,0.4979100474505057,1214.3716291104545,0.4979100474505057
15,Nottingham Forest,7,689.0348713504821,0.9728973593890624,689.0348713504821,0.9728973593890624
16,Sheffield United,7,569.7923238902591,1.714059199283632,569.7923238902591,1.714059199283632
17,Tottenham,7,1369.2736944193657,1.2446518313618316,1369.2736944193657,1.2446518313618316
18,West Ham,7,1111.829453287038,1.315352340638322,1111.829453287038,1.315352340638322
19,Wolverhampton Wanderers,7,820.9565101160023,1.5671296858484975,820.9565101160023,1.5671296858484975
0,Arsenal,8,1474.7307264947924,0.6486707893940886,1400.7738401926,0.5995526055867638
1,Aston Villa,8,1534.1105552228184,0.9520399607674156,1247.989798914438,0.7750262528797609
2,Bournemouth,8,1016.1879161051784,1.2474940802039716,889.0422548898387,1.279173892128637
3,Brentford,8,1288.806194620615,0.8751965777455567,1085.0093708708498,0.9617552466521596
4,Brighton,8,1429.8969329705296,1.1154876032917191,1165.8122159035,1.106929070491739
5,Burnley,8,665.7631678765405,1.0232844333062767,653.4799099466418,1.0704568320936656
6,Chelsea,8,1277.7244628020244,0.7234579064053535,1044.5364488560735,0.770279403715312
7,Crystal Palace,8,868.6596512547159,0.7513013190318516,764.943833294763,0.8038291603972438
8,Everton,8,1196.294346053647,1.1218276195567638,980.657299518306,1.1220588726247085
9,Fulham,8,888.538523467098,1.1985712549789491,725.9996645644688,1.1549903675645226
10,Liverpool,8,1520.480879968126,0.7479265540394305,1392.952081065795,0.7135943965237302
11,Luton,8,967.9250631518406,1.393433309560297,779.1531131911697,1.294007387493629
12,Manchester City,8,1379.3475652915,0.5866374534746795,1118.4966567086744,0.6539293358039352
13,Manchester United,8,1225.6099742628417,1.01167780292495,1062.7126788923874,0.9367705313451712
14,Newcastle United,8,1576.070985718153,0.5957012091444434,1082.617570408857,0.5679332807786351
15,Nottingham Forest,8,770.1977907648215,0.925004980718644,590.4533112834978,1.0064620197512346
16,Sheffield United,8,632.5523319411151,1.6613893075999868,565.9859965896009,1.760368607147162
17,Tottenham,8,1596.07997173809,1.0031436745964908,1469.9968410519111,0.9270862754272148
18,West Ham,8,1259.1064493230542,1.29715041745392,1117.978387642466,1.3611172690066864
19,Wolverhampton Wanderers,8,929.5384461321576,1.2968605308940662,747.0789365360146,1.3469870917403972
0,Arsenal,9,1540.5079810475731,0.621700568327708,1337.5637722374256,0.5695848314793365
1,Aston Villa,9,1630.108678044318,0.9957673041393644,1042.647557544606,0.9577870484123948
2,Bournemouth,9,1089.0943848947338,1.3428550184215076,819.5238607973205,1.4404706330797523
3,Brentford,9,1397.3449898608285,0.8601341200881177,866.7940751604247,1.0579035505816627
4,Brighton,9,1732.757436368027,1.1478132675959858,1193.1017165020126,0.996822701660965
5,Burnley,9,808.0005173284799,1.066994579536696,820.2473318749146,1.2899173028552438
6,Chelsea,9,1460.4688669578488,0.7601382075496392,1049.426628762798,0.7235416872509302
7,Crystal Palace,9,995.585499035922,0.8143659036536589,674.9993060731512,0.9359365972411277
8,Everton,9,1473.9665696183183,1.109036800014342,1074.343712967283,0.9923565906772588
9,Fulham,9,1051.9608427768887,1.1136307986064278,811.9164948340941,0.8620171291440939
10,Liverpool,9,1713.9892415653526,0.8053884683847508,1393.401316809706,0.7832123642682802
11,Luton,9,1060.1772057236908,1.3059589667027116,954.033413744006,1.4038694314625806
12,Manchester City,9,1522.5957054585451,0.5353915483756809,1105.6329766695676,0.6334415112982699
13,Manchester United,9,1372.9270216727705,0.9458948911230828,861.5712093662818,0.8625238215006261
14,Newcastle United,9,1682.6400520644474,0.5963248633297724,1110.1935044563345,0.527428110969067
15,Nottingham Forest,9,935.0502428422824,0.9267829748324604,646.287228928575,1.1372231319486792
16,Sheffield United,9,666.9144960384148,1.6848271951913212,593.4342873242034,1.8057618715143549
17,Tottenham,9,1768.280644591276,0.981429586573776,1299.6123373537905,0.7400113244562503
18,West Ham,9,1391.1138162204525,1.2875565841270062,1075.0099677470284,1.3317795523899574
19,Wolverhampton Wanderers,9,1110.7967354538744,1.2405459949403488,676.5644044797133,1.2224281127475844
0,Arsenal,10,1654.313217508394,0.6610126716409199,1015.4665880882594,0.6402133051491852
1,Aston Villa,10,1806.729571194916,0.8889655997116528,1018.2580103112742,0.8921730407056192
2,Bournemouth,10,1213.5970707076422,1.3993192095487157,878.5051686706423,1.7172477467263514
3,Brentford,10,1664.0814513205653,0.853933097581401,1038.2759297564855,1.071394324096575
4,Brighton,10,1914.455114403112,1.068102242198609,1222.211723688068,0.7965467782138295
5,Burnley,10,886.1195380826757,1.1213313627670236,773.0045887032727,1.260143046202683
6,Chelsea,10,1722.7574196659186,0.7410695686228654,1211.4656228333658,0.7852995848150359
7,Crystal Palace,10,1178.963879213724,0.8916380910183874,832.245067090247,1.2032920214579192
8,Everton,10,1471.3778391528217,1.0831261165843429,838.603546096993,0.863679687373046
9,Fulham,10,1122.0616773709417,1.0856269369706908,703.1356947797694,0.6727682132430457
10,Liverpool,10,1985.571962290413,0.7174197013521998,1607.345425705062,0.6814325238989877
11,Luton,10,1247.5222923392407,1.490219251255802,1165.7691221451714,1.722741251357554
12,Manchester City,10,1610.7765421041963,0.5207904265797125,1119.911889378162,0.6417539080977716
13,Manchester United,10,1451.3579632382448,1.0112540082696029,637.651946359156,0.9329855969668296
14,Newcastle United,10,2192.934095742119,0.6247811853636231,1235.674351963396,0.6065726101104877
15,Nottingham Forest,10,1135.456098320349,0.9434252045068384,682.434712219911,0.8284048380552047
16,Sheffield United,10,809.9543873610728,1.6017386847404222,631.1557408001936,1.832095384757857
17,Tottenham,10,1881.3770363776391,0.9412826609661168,1355.8941368857486,0.8202135938198571
18,West Ham,10,1505.099993878644,1.2504798915290407,838.5066573717529,1.3363923095862122
19,Wolverhampton Wanderers,10,1297.8714685457976,1.194532232530814,654.7840027981514,1.0298632361495486
0,Arsenal,11,1832.9977609636671,0.6132526853555964,1007.4836258971133,0.5029368171027088
1,Aston Villa,11,2044.218790328184,0.8478319164141064,1111.0218339153685,0.7905798160587132
2,Bournemouth,11,1319.794409789094,1.369177875854298,823.9253739421064,1.621558564211567
3,Brentford,11,1995.6731163234376,0.8903601973531159,1136.8662786746293,1.0453873185127571
4,Brighton,11,2012.4470694583408,1.018462441866645,1180.1127157020237,0.8068341669380927
5,Burnley,11,922.8171863594008,1.072393541720455,537.1617905946135,1.1610331706238823
6,Chelsea,11,1954.6429070426573,0.816327460184215,1220.4594392604154,0.9385138239248432
7,Crystal Palace,11,1230.0926882106533,0.8620709920865419,615.0354192545852,1.086907174428824
8,Everton,11,1531.3921351123754,1.037198018914292,737.6846768024423,0.668788845642221
9,Fulham,11,1163.146027233517,1.0372644938761924,510.61973188993335,0.6470502786770191
10,Liverpool,11,2317.7190755568017,0.7184502328917168,1762.1095386622374,0.7292626446121848
11,Luton,11,1334.223948052149,1.557826793697042,1175.6488378501665,2.099061461964572
12,Manchester City,11,2044.288849217765,0.5447188939042147,1227.5851515843283,0.549626895891165
13,Manchester United,11,1597.004384067855,1.1758864186911575,636.4776499311405,1.34819565289026
14,Newcastle United,11,2437.169715252028,0.6349038545709942,1448.2771800188798,0.7597873359404536
15,Nottingham Forest,11,1194.4312628628018,0.9708839415327511,626.4279564202637,0.8546102242014924
16,Sheffield United,11,803.0948776460048,1.6441273197860244,396.5640868425239,1.871104260044376
17,Tottenham,11,1989.5514541431216,0.9140138728119828,1312.2842338933297,0.8052138724492579
18,West Ham,11,1543.8909296818902,1.155596641955339,843.357074927877,1.2500127755072958
19,Wolverhampton Wanderers,11,1437.6250377132856,1.1926219541482244,711.534197772219,0.8782002369392652
0,Arsenal,12,1897.503762300904,0.6079132636232024,929.9757119983112,0.530537220178824
1,Aston Villa,12,2199.662624273694,0.8241622386908996,1078.7769887405782,0.6702243987463126
2,Bournemouth,12,1436.0650685633332,1.379916290466395,779.0063360075046,1.7517080560339395
3,Brentford,12,2164.059020119978,0.9216930732721206,1236.5220786158025,1.074681634640794
4,Brighton,12,2055.933318009973,0.966147012682312,1145.8954024115533,0.8229449948089149
5,Burnley,12,1073.6029743239242,1.0889603034820003,584.8337828611377,1.2453752436746668
6,Chelsea,12,2357.9805312522394,0.7896723184373052,1607.706561533308,0.8322729840541727
7,Crystal Palace,12,1367.5363834638893,0.9542618082347852,577.382484184003,1.1082204162794862
8,Everton,12,1594.6075764763436,0.967142785605118,765.1142270680825,0.6434129646812246
9,Fulham,12,1268.0140726940488,1.0016474898239989,506.49700650700606,0.5949147228495826
10,Liverpool,12,2557.9036915772413,0.7496973837156355,1643.5171350027597,0.7750459544096431
11,Luton,12,1533.922292810545,1.5645427608067322,1080.471892403395,1.877650922348593
12,Manchester City,12,2250.838784463236,0.5483347493611679,967.4125281990596,0.5154815428899076
13,Manchester United,12,1629.4048678876325,1.179952995305003,662.0593560494051,1.4953126241422054
14,Newcastle United,12,2584.868054785088,0.6053712874135174,1479.437722840733,0.749621887035335
15,Nottingham Forest,12,1250.9787306687256,0.9400761215808602,671.7729646183645,0.8772328931310998
16,Sheffield United,12,898.1363187594175,1.604633447893702,411.32622012871474,1.869923491798024
17,Tottenham,12,2087.5991742453966,1.009849560963329,1305.294501794688,0.8957682748905811
18,West Ham,12,1764.3911650460875,1.133544744627392,851.6496627308655,1.068429377670959
19,Wolverhampton Wanderers,12,1527.1267285896515,1.2298782764792593,742.4619049281958,1.0325125540433682
0,Arsenal,13,2124.248903086013,0.5767037217680535,890.2592941783038,0.352672750024573
1,Aston Villa,13,2406.4136593999224,0.81448338486822,1333.669265793481,0.701464135402982
2,Bournemouth,13,1819.4712924622552,1.2674716236580057,966.6233497688962,1.540815571425714
3,Brentford,13,2313.035915314169,0.8754713811841984,1060.850065705767,0.823606775455457
4,Brighton,13,2109.0235976884246,0.9642315850222822,947.544714604292,0.7522651425566876
5,Burnley,13,1099.6090699695749,1.11254525689275,572.9036137921142,1.4172766065891178
6,Chelsea,13,2924.231544525735,0.8457293728664762,2250.6804411490457,1.0260166651785247
7,Crystal Palace,13,1565.092672449599,0.9910849380214468,734.5710308547943,1.3711669296571083
8,Everton,13,1824.596858827193,1.016289889821413,650.6220947756814,0.8375433626529623
9,Fulham,13,1318.6507226931644,1.0264848270689342,605.4757147517355,0.8080059724361232
10,Liverpool,13,2722.4002352487664,0.7474015649073198,1331.9287203414267,0.952513485081772
11,Luton,13,1561.5999801545074,1.5905697547979998,786.8738235455487,2.4239454981769293
12,Manchester City,13,2653.243277366985,0.6256650028845139,1376.391523365956,0.5388938271483217
13,Manchester United,13,1796.6958030953228,1.1111598558081894,699.0614421651084,1.1112178340422718
14,Newcastle United,13,2640.6782607524938,0.7094521708221987,1327.7935056561914,0.8295230750561828
15,Nottingham Forest,13,1365.3467165419145,0.9629638298504216,612.6025113328175,1.0199668608575223
16,Sheffield United,13,955.3592880511806,1.5132859176986198,512.7804612566504,1.5118678156305592
17,Tottenham,13,2167.0397612369984,1.0291357260780465,752.7931422696881,0.7723883993855402
18,West Ham,13,1951.0333550460264,1.132403071638139,907.1183284255668,1.01968021713858
19,Wolverhampton Wanderers,13,1695.7322772035925,1.151041765502674,953.023628775035,0.7597749545898125
0,Arsenal,14,2368.4308566568216,0.5803355417460048,908.6990571865744,0.4279645249025442
1,Aston Villa,14,2646.83817810054,0.8403664337061529,1268.7040761065978,0.7810085628661418
2,Bournemouth,14,2032.772144412476,1.2346740718290512,1020.8664278750596,1.217611881523642
3,Brentford,14,2627.0577723316137,0.8697287327967413,1356.566829285715,0.9117059714813326
4,Brighton,14,2237.2032702115685,1.0312400860344415,822.8590503439367,0.9185557012745728
5,Burnley,14,1241.7228369691168,1.074806465114434,586.473950596285,1.10154320610025
6,Chelsea,14,3109.711345959549,0.8353275596281982,1978.1018377903893,0.9901568872177208
7,Crystal Palace,14,1673.4257656498123,0.9479944568771508,736.386582404536,1.2584103287790205
8,Everton,14,2051.088401169159,1.038066139406741,739.8044884660694,0.917318361823092
9,Fulham,14,1527.454142806279,1.017702274045774,697.2219372804526,0.8901685363525519
10,Liverpool,14,2822.265007418357,0.7457701387073292,1244.4360937235238,0.8436375967629022
11,Luton,14,1642.8372079722649,1.545150077867571,549.4478804343581,1.7528022857311385
12,Manchester City,14,2894.0669262077254,0.5956257449545991,1376.3303267103768,0.5449451418502421
13,Manchester United,14,2008.610399240378,1.1301867464144344,839.0853567981452,1.342710118137659
14,Newcastle United,14,2887.174984420064,0.6810199530263048,1205.811349640791,0.734713330767117
15,Nottingham Forest,14,1595.4474009075232,0.941822450836702,820.1143564285996,1.141740460288046
16,Sheffield United,14,1015.547280279676,1.521866305183817,397.0043028769204,1.3876477005359251
17,Tottenham,14,2448.1672860607027,1.0276415430528214,818.361033491022,0.9227887526031688
18,West Ham,14,2080.783431712908,1.1582219558033509,776.2737669823794,1.0019229329440311
19,Wolverhampton Wanderers,14,1842.5550054256908,1.2296275528108898,999.3720779184418,1.122833960795134
0,Arsenal,15,2654.864548781132,0.5970412611462326,1209.0021265793312,0.4413440081345298
1,Aston Villa,15,2742.5900886227573,0.8944002934109829,1130.2536229161751,0.8822270893503877
2,Bournemouth,15,2350.3075623653385,1.176804132549124,1300.704439118649,0.7656609320239101
3,Brentford,15,2848.7998300087183,0.8210060138073838,1508.4567076491855,0.7461494707665546
4,Brighton,15,2325.280142432959,1.012747640765436,581.426091278252,0.8048449643501374
5,Burnley,15,1424.598613078041,1.0658082439504877,735.4956321762776,1.0096739566066353
6,Chelsea,15,3294.6797724191606,0.8041218716064673,1981.7077265683088,0.9296381502723012
7,Crystal Palace,15,1753.9302036408376,0.936210835184024,794.2476311862597,1.4048358897389166
8,Everton,15,2117.968499605199,1.0096831633701244,494.8035317305156,0.954235516958523
9,Fulham,15,1715.2850023170083,1.046232867742941,681.5363168355339,1.1918574021431965
10,Liverpool,15,3120.664168610082,0.7905841165372904,1186.5759871401642,0.820495603776696
11,Luton,15,1665.6321390172152,1.5759732868992335,458.1554446141244,1.7468279696211295
12,Manchester City,15,3181.5070431380364,0.5675241897017135,1582.4378665653308,0.6175830763665744
13,Manchester United,15,2085.181090873005,1.1465388628147315,730.7022921524137,1.6134402397214584
14,Newcastle United,15,3105.53948325594,0.6433060009419139,1161.429001408027,0.5795816321811216
15,Nottingham Forest,15,1664.8219940455042,0.912632899683716,826.7522644973005,1.2817167189309893
16,Sheffield United,15,1091.0146337390624,1.593245146970098,456.6546365654138,1.336537369428871
17,Tottenham,15,2489.397492825576,1.0411514331911316,668.5131755317587,0.952299893393834
18,West Ham,15,2232.144271423321,1.1312958295842677,753.1131404684546,0.9691069650128502
19,Wolverhampton Wanderers,15,2025.6157701242687,1.2808375400206558,1113.2087336257073,1.2226435889380198
0,Arsenal,16,2837.934058630889,0.5876459781844787,1239.7953521352556,0.5573119636753732
1,Aston Villa,16,3104.8289441824822,0.8733066900661978,1285.0942488914077,0.8670695109117923
2,Bournemouth,16,2494.616030753941,1.16459442996592,1284.5940462537906,0.7150953849525881
3,Brentford,16,2945.058938417524,0.8185449344411332,1162.3329887666976,0.9061414849084444
4,Brighton,16,2490.5006734576104,0.9913890286380072,605.1009966326318,0.8794930766842513
5,Burnley,16,1461.064368961724,1.0538559240090812,733.6022374614884,0.8975830093813952
6,Chelsea,16,3461.653904509973,0.9247680812193227,1588.6915959711134,1.3433778853349176
7,Crystal Palace,16,1871.8357148357868,0.936851454210086,836.3725048535127,1.0436141823718952
8,Everton,16,2567.5975431906395,0.9655165665078044,944.8366885334268,0.8233532595610052
9,Fulham,16,2024.61081213276,0.9810537830507492,839.9828083413588,0.9746517447514168
10,Liverpool,16,3229.4028412386606,0.8115361759784099,1132.3049868303162,1.020997544201016
11,Luton,16,1760.8020105159062,1.540683004012491,431.2753880089135,1.498379727025783
12,Manchester City,16,3243.0834610090933,0.5960379191613159,1485.288405626401,0.6435825981917295
13,Manchester United,16,2515.0297503624683,1.1359849185608226,972.2703899956116,1.248028956645527
14,Newcastle United,16,3240.065668449151,0.7186459424222766,986.4111782862516,0.7789872517342309
15,Nottingham Forest,16,1681.4493469934291,0.9966706080613958,629.1460705055958,1.2197862793920673
16,Sheffield United,16,1189.925605784672,1.5379705790272644,456.8970301285749,1.3184501247419065
17,Tottenham,16,2644.6106963142765,1.041404573853031,685.4085437097865,1.134339353557967
18,West Ham,16,2347.9065554443814,1.1341336210591115,853.9584057769605,1.0109489943504937
19,Wolverhampton Wanderers,16,2147.037700980792,1.2212483001175691,846.4055843951164,1.2088820223354526
0,Arsenal,17,3049.4728823598925,0.5662873520404287,1189.040113283778,0.6359779619722866
1,Aston Villa,17,3192.8656408538845,0.8703902064885793,1141.1424561578292,0.7895841356151653
2,Bournemouth,17,2622.4333806133645,1.1360606282238193,1288.5420485787445,0.6829820651800225
3,Brentford,17,2989.1738755410483,0.8324505470775013,985.5080088767778,0.9041066226661224
4,Brighton,17,2742.4996208910184,1.0123290257050934,776.5133415265167,0.9401157496487792
5,Burnley,17,1565.4665555381143,1.099972993941063,759.4010953105867,1.168351856343417
6,Chelsea,17,3533.5204398922706,0.917303783972936,1346.6705226179567,1.1767851243819454
7,Crystal Palace,17,2086.2328910550577,0.9251696875607548,951.1606478585684,1.0163211090925572
8,Everton,17,2661.431587038764,0.9343946346426116,881.325651918937,0.7468582918793524
