player_id,web_name,team_name,now_cost,element_type,33,34,35,36,37,38
7546,Elliott,Liverpool,4.8,3.0,0.0,3.4332121128145805,3.622237408483074,3.937287093470297,3.9434019741104054,4.713820289405231
7603,Guéhi,Crystal Palace,4.2,2.0,0.0,0.0,0.0,0.0,0.0,3.5255666633261256
7688,Aarons,Bournemouth,4.4,2.0,0.0,0.0,0.0,0.0,0.0,2.6649096930096867
7689,Godfrey,Everton,4.3,2.0,0.0,4.191767363255003,4.084501275501323,4.283676073082442,0.0,0.0
7698,Trossard,Arsenal,6.5,3.0,5.26279043852281,10.199331224613328,4.448096939277238,5.207543846112461,4.352744347792678,5.7661523540429105
7699,Webster,Brighton,4.2,2.0,0.0,0.0,0.0,3.160879765214644,6.275646519816689,3.5992411542663367
7702,Henderson,Crystal Palace,4.4,1.0,3.4853228265444143,8.737658257968455,4.155882272908937,4.304197495431577,4.224739226505745,4.328445714132356
7714,Osborn,Sheffield United,4.8,3.0,2.171689750111294,4.710843458165147,2.3808290609570975,2.5386366781345484,0.0,0.0
7723,McGinn,Aston Villa,5.4,3.0,2.8147848634225414,3.7183135753157166,3.4463873490329884,3.136625691288017,2.9497803938727287,2.918804945466962
7726,Konsa,Aston Villa,4.5,2.0,2.845628250982478,3.765740627324209,3.323957090409369,3.21893718020907,2.9071491168084833,3.1018017652200203
7752,Martinelli,Arsenal,7.7,3.0,0.0,0.0,0.0,0.0,0.0,5.473848257474017
7762,Bellegarde,Wolverhampton Wanderers,4.9,3.0,0.0,0.0,0.0,0.0,0.0,2.381996932442768
7768,Mount,Manchester United,6.8,3.0,0.0,0.0,0.0,2.440711843207042,0.0,0.0
7927,Amrabat,Manchester United,5.0,3.0,0.0,0.0,0.0,0.0,4.338048347292611,2.19151797297154
7931,Tomiyasu,Arsenal,4.5,2.0,0.0,5.560336573211094,5.033961410733062,5.20572043863854,5.379384859050695,5.483473455185181
7943,Igor,Brighton,4.3,2.0,3.325377532865147,0.0,2.7314742187916075,2.969012953950125,5.426403714199949,3.2816691632157142
7988,Gilmour,Brighton,4.8,3.0,0.0,0.0,2.4519436918667648,2.5478033309473136,4.753765918725114,0.0
8090,Kelly,Bournemouth,4.5,2.0,2.497919606074183,3.130451255014539,3.8491957744464433,0.0,3.4942514209564806,0.0
8119,Boubacar Traore,Wolverhampton Wanderers,4.3,3.0,0.0,2.2015867044649577,2.47079273031417,2.208909063096261,1.340016901406723,0.0
8127,Amad,Manchester United,4.4,3.0,0.0,0.0,0.0,0.0,2.863645363869737,5.371957729769052
8150,Gordon,Newcastle United,6.1,3.0,4.606156834539943,4.537589438948325,6.073344217752592,4.945706106837374,9.72681536908447,0.0
8191,Reyna,Nottingham Forest,4.8,3.0,0.0,1.9332581278209415,0.0,0.0,0.0,0.0
8204,Williams,Nottingham Forest,4.3,2.0,3.8196686830067645,3.305463807077296,0.0,0.0,0.0,0.0
8214,Mitchell,Crystal Palace,4.5,2.0,2.8229718876229235,8.246004128396912,3.884010972803378,4.310346263241776,4.242128251322511,4.482659996494829
8226,Lamptey,Brighton,3.9,2.0,0.0,0.0,0.0,0.0,4.403736906381045,0.0
8252,Dominguez,Nottingham Forest,5.0,3.0,0.0,2.9699738480657434,0.0,0.0,0.0,0.0
8260,Haaland,Manchester City,14.4,4.0,9.538678490305234,0.0,0.0,8.125715398890696,13.642973152856243,8.70592698855775
8272,João Pedro,Brighton,5.2,4.0,4.673673392015492,4.046094174736943,4.3925064338427475,5.024898117815409,5.286369905366698,5.5570056288280405
8285,Berge,Burnley,4.6,3.0,2.7885717960526564,2.8821849583228962,2.726729178925504,2.883546466094338,2.700157399198131,2.920299095660053
8286,Robinson,Sheffield United,4.3,2.0,0.0,0.0,0.0,3.3170601940821536,2.8167660643405177,3.0124334440974403
8288,Souček,West Ham,4.9,3.0,0.0,1.7024169874025965,3.0236301786675694,3.0835246193988133,3.961830674189511,2.9262670164356406
8323,Brownhill,Burnley,4.7,3.0,0.0,0.0,0.0,2.629838515423241,0.0,0.0
8327,Bruno G.,Newcastle United,5.8,3.0,3.9279014994626933,3.578186347199131,4.383703352419331,3.860219612106733,7.997462756934617,3.5850477911070913
8379,Mac Allister,Liverpool,5.8,3.0,4.309386228426678,3.8758855953350393,4.129034988525513,4.116808268881741,3.8206359073954705,4.13860519366499
8430,C.Richards,Crystal Palace,3.9,2.0,0.0,6.849356305017903,3.3135737415319175,3.6579769211801936,3.8346862110388145,3.823192804740996
8476,Branthwaite,Everton,4.2,2.0,2.853918624195173,6.714336997090702,3.9396274694788107,4.036428849199913,4.793220778530588,3.0126180474346604
8496,Doyle,Wolverhampton Wanderers,4.4,3.0,2.4821031788545964,3.7416510718408036,0.0,0.0,0.0,0.0
8497,Palmer,Chelsea,5.7,3.0,6.439571813824062,0.0,14.420417050586437,8.601947650405908,13.450480702580979,8.258188537010064
8706,Eze,Crystal Palace,6.0,3.0,3.844408002298694,13.373610539749798,0.0,7.03956723415047,6.057103348485896,6.635206431447127
8720,Harrison,Everton,5.5,3.0,0.0,6.948230102422971,3.5683269352350035,3.8145656718671623,0.0,0.0
8756,O'Shea,Burnley,4.4,2.0,0.0,3.8316204631204696,3.011413474320539,2.935461146641458,2.611307294695051,3.2044457277678426
8776,Foderingham,Sheffield United,4.5,1.0,0.0,4.938860392935672,3.6518042027088704,4.223603613495558,3.6405781142587603,3.7090287120699497
8780,Veltman,Brighton,4.3,2.0,3.36931783036498,1.5901862091661578,0.0,2.8696605435289175,0.0,0.0
8786,Ortega Moreno,Manchester City,3.7,1.0,0.0,0.0,0.0,0.0,0.0,4.925122051516562
8808,Endo,Liverpool,5.4,3.0,1.6675564957892535,2.69876386605936,2.6745957850173863,2.5837711406433628,2.482533257422425,2.7544530902307907
8831,Udogie,Tottenham,4.9,2.0,3.3496808573963666,0.0,0.0,0.0,0.0,0.0
8845,Hee Chan,Wolverhampton Wanderers,5.5,3.0,0.0,8.605396883386701,6.779775759088185,4.042862680945082,5.152895269377315,3.7931661403982617
8858,Vicario,Tottenham,5.3,1.0,3.506760435295384,0.0,6.952075804929605,3.223185142007855,8.111745789917636,4.200637345018966
8859,Damsgaard,Brentford,4.8,3.0,4.414875100924353,3.315560295049063,0.0,3.5122702922343834,2.7836352986895467,0.0
8864,Cash,Aston Villa,4.6,2.0,0.0,4.1202866522255075,3.5923797330091034,3.147709208858457,0.0,0.0
8865,Watkins,Aston Villa,9.0,4.0,4.070691179992909,6.1223608536762715,6.36298417365295,5.424203898634609,5.1035133511781705,4.489650880849998
8918,Lowe,Sheffield United,4.3,2.0,0.0,0.0,0.0,0.0,0.0,2.3800477596889973
8923,Grbić,Sheffield United,4.5,1.0,3.9305304194707804,4.832365154840433,0.0,0.0,0.0,0.0
8940,Robinson,Fulham,4.5,2.0,3.371498445193278,3.0144756579393714,3.7684279449161115,3.0739723401623054,3.1579087050496377,3.5584270907551194
8961,Rúben,Manchester City,5.5,2.0,4.442658489944771,0.0,0.0,0.0,7.158198791532763,4.466075660648508
8965,Coufal,West Ham,4.6,2.0,3.4691036798986143,3.1038017268699187,2.714351482618067,2.639959781243439,3.3910714719542296,2.507348496226781
8973,Assignon,Burnley,4.0,2.0,3.5887218123439517,3.9773562401369427,4.016050637192242,3.790078604793947,3.3151807736063024,2.5061808995952246
8981,Doku,Manchester City,6.4,3.0,5.599803881862518,0.0,2.9419104895695956,0.0,0.0,5.227535234071425
9017,Gusto,Chelsea,4.2,2.0,4.807749296306636,0.0,0.0,0.0,4.150841919653166,0.0
9021,Sarr,Tottenham,4.4,3.0,0.0,0.0,2.7305878110253334,2.6588620072213534,6.079091913977407,2.978911579940577
9040,Gallagher,Chelsea,5.4,3.0,4.116358765835261,2.9469060995904717,7.407332120536524,4.157711267197417,7.101645156879822,3.86466988276342
9105,Drăgușin,Tottenham,4.2,2.0,0.0,0.0,0.0,0.0,3.4804785148999136,3.229030284701971
9154,Anderson,Newcastle United,4.2,3.0,3.1914566262059565,3.016985573617593,3.3816436609670957,0.0,6.4811311533728215,0.0
9205,Bogle,Sheffield United,4.5,2.0,2.841131594074378,7.231873388915013,2.9265437921214827,3.5980797514490743,3.1416560193781984,3.4317252408201293
9274,Ahamada,Crystal Palace,4.3,3.0,0.0,0.0,0.0,0.0,0.0,0.0
9284,Moder,Brighton,4.4,3.0,2.6210646372973563,1.3709138637724225,0.0,0.0,0.0,2.732876185981915
9453,Caicedo,Chelsea,4.5,3.0,2.399937998311488,2.1472369226382093,4.581213014750855,2.4313371413650287,5.148164586164269,2.8124845349425547
9487,Estève,Burnley,4.0,2.0,3.038271418739395,3.4379027382086607,2.685993140246242,1.5495833709227282,2.3198701364930714,2.928453762612157
9512,Livramento,Newcastle United,4.1,2.0,0.0,0.0,4.4487483638702,3.5653051498691166,3.8827870326073732,0.0
9524,Elanga,Nottingham Forest,5.1,3.0,0.0,0.0,3.843462422999365,5.06872316529038,0.0,4.806823762592024
9662,O.Dango,Bournemouth,4.7,3.0,3.4857433982246984,3.077443314386459,3.654881331267983,2.818783920633639,3.1243533570019615,0.0
9667,Onana,Everton,4.7,3.0,1.63323520266307,0.0,0.0,0.0,3.589737316845039,2.5399071252544965
9676,Raya,Arsenal,5.0,1.0,4.661419558343852,9.49571714298834,4.547830698352106,4.650155114923325,4.484869979382704,4.858342614212603
9677,Ajer,Brentford,4.4,2.0,0.0,3.9792367682483905,3.566564940900838,2.7812441691911856,3.276444540242874,0.0
9678,Pinnock,Brentford,4.5,2.0,0.0,3.556961922855327,3.286646095597354,3.90713683879486,3.203426816408849,3.364898701976666
9680,Janelt,Brentford,5.3,3.0,3.1307418428627782,2.8030047819634487,2.530334790570349,2.793947963711856,2.6036439407917733,2.626590807057993
9685,Roerslev,Brentford,4.4,2.0,4.649193397929696,0.0,0.0,0.0,0.0,3.3825862436056138
9689,Sambi,Luton,4.9,3.0,0.0,2.630292568572794,2.5491538032615453,2.5396366968159967,2.7091439169480673,3.2965411198207875
9733,Collins,Brentford,4.5,2.0,5.058792830044206,3.979060777965499,3.4907147095421385,4.038219254852148,3.4716247006499135,0.0
9740,José Sá,Wolverhampton Wanderers,5.0,1.0,3.9761003615481476,8.479300968953918,4.618466102464457,3.946136458036938,0.0,3.901421751407898
9788,Szoboszlai,Liverpool,7.1,3.0,0.0,3.53475388358978,0.0,0.0,0.0,0.0
9790,Gvardiol,Manchester City,4.8,2.0,5.740881231288346,4.556664452391338,4.702071587310633,5.377310683389901,10.104807171508352,6.5851572847054465
9833,Omobamidele,Nottingham Forest,4.5,2.0,3.6142641493097667,0.0,0.0,0.0,0.0,0.0
9897,G.Montiel,Nottingham Forest,4.4,2.0,0.0,0.0,2.9325091539461017,7.018641166720504,4.7204172579225805,4.920444619408447
9912,Archer,Sheffield United,4.2,4.0,0.0,3.96053040568754,3.6473410576737733,4.0357785137121285,4.108053106726673,4.167585868333739
9948,Olise,Crystal Palace,5.6,3.0,5.552467253752358,6.942145771602872,6.7213439664869306,7.4244254512518655,6.814543858975698,7.189095199942256
9983,Beto,Everton,5.7,4.0,2.8582677851034197,0.0,0.0,0.0,0.0,0.0
10012,Kiwior,Arsenal,4.4,2.0,0.0,4.900802640007819,0.0,0.0,0.0,0.0
10041,Larouci,Sheffield United,4.3,2.0,1.4094370393925921,0.0,0.0,0.0,1.583525871095429,0.0
10048,N.Jackson,Chelsea,6.8,4.0,5.023531604619697,3.5232778866331365,10.489433063396302,6.042340983161114,9.820394541569573,5.948055638147096
10050,Van de Ven,Tottenham,4.4,2.0,2.8459848865824147,0.0,5.691902584617883,2.611099582121909,6.9435088779767735,3.8354284443731848
10120,Bradley,Liverpool,4.1,2.0,4.086689143257094,0.0,0.0,0.0,0.0,0.0
10126,McAtee,Sheffield United,4.4,3.0,0.0,4.13104470123123,0.0,0.0,0.0,0.0
10140,H.Bueno,Wolverhampton Wanderers,4.4,2.0,0.0,2.760334917817649,0.0,2.450062816353488,0.0,0.0
10187,Quansah,Liverpool,4.0,2.0,0.0,3.0826234218813835,3.116767880134496,3.118891006842768,2.886791626645315,4.269587512851335
10216,Hall,Newcastle United,4.2,2.0,0.0,0.0,4.797399930312783,3.781023853882286,7.0653519430935035,3.168253255935766
10291,Mykolenko,Everton,4.6,2.0,3.002752511864416,5.569218776972834,0.0,0.0,0.0,0.0
10293,Toti,Wolverhampton Wanderers,4.4,2.0,3.2558560560067007,6.199008849151024,3.623561976938108,2.812070926572853,3.638833942475639,2.6685151488957013
10386,Ahmedhodžić,Sheffield United,4.3,2.0,3.3800741692539633,7.935101208695845,2.967845395859933,3.9592195963154544,0.0,3.647127076708998
10408,Luis Díaz,Liverpool,7.5,3.0,5.6907103389601925,10.852911628520522,6.004063059715539,6.010626351397733,5.146416817397423,5.967339826233278
10527,Baleba,Brighton,4.5,3.0,2.6883279518422496,2.407520314113349,0.0,0.0,0.0,2.6850677368815536
10552,Garnacho,Manchester United,5.0,3.0,2.8243701087763853,5.831844347491632,5.519183959358956,4.4775422124335265,8.451339692819328,4.296071468768993
10697,Gravenberch,Liverpool,5.0,3.0,0.0,2.584342159223903,3.180648378632597,0.0,0.0,0.0
10715,J.Palhinha,Fulham,5.0,3.0,2.949700925868742,2.757460876138089,2.982043689690511,2.8867975098655827,2.763672402224994,3.210747072500936
10717,Muniz,Fulham,4.5,4.0,5.31855611216028,4.738964291890268,5.067988796512095,4.210483343870686,3.8074231195851302,0.0
10720,Darwin,Liverpool,7.5,4.0,5.3597295455571485,5.520294164932131,0.0,0.0,0.0,0.0
10741,Tavernier,Bournemouth,5.5,3.0,0.0,0.0,0.0,0.0,0.0,3.2553850399485618
10744,Christie,Bournemouth,5.0,3.0,3.3621635831024816,5.933825828918978,0.0,2.6077343054771247,3.0861724631592593,2.8138397160746287
10758,Toffolo,Nottingham Forest,4.4,2.0,0.0,0.0,0.0,0.0,0.0,4.305668719057404
10760,Johnson,Tottenham,5.8,3.0,5.199523172759732,0.0,8.211864143432212,4.26937881195594,10.884698659377815,6.363991821543883
10802,Martinez,Manchester United,4.7,2.0,0.0,0.0,0.0,0.0,0.0,2.387836814413747
10807,Van Hecke,Brighton,4.1,2.0,3.700110093002866,2.874458493785824,0.0,0.0,0.0,0.0
10809,Lewis-Potter,Brentford,4.7,3.0,0.0,4.202041797220446,0.0,4.713052346454116,4.0472157961075315,0.0
10822,Odobert,Burnley,5.0,3.0,3.3181425635737263,3.7071958264832796,3.3094923437609953,3.360880788314997,3.0518747402313413,3.3166250146928236
10846,J.Alvarez,Manchester City,6.5,4.0,6.4519692563853805,4.405448221998525,4.231547697382164,0.0,0.0,0.0
10847,R.Lewis,Manchester City,4.2,2.0,6.500204804822062,0.0,0.0,0.0,0.0,0.0
10864,Senesi,Bournemouth,4.6,2.0,4.71006469698447,7.7501029801413255,4.661875997755424,3.5954470266319145,4.6540281294197925,3.875266862645438
10872,Vini Souza,Sheffield United,5.0,3.0,0.0,2.703666405977741,0.0,0.0,2.484159396193177,2.5268744532166636
10913,Onana,Manchester United,4.8,1.0,4.2509298526221695,5.130827816756201,4.768322708953924,4.19615820537327,8.142811492621988,4.1132796715566045
10945,S.Bueno,Wolverhampton Wanderers,4.5,2.0,2.8017778513731826,4.378434868841685,0.0,0.0,0.0,2.140016302441259
11000,Matheus N.,Manchester City,4.7,3.0,3.7600895472072935,0.0,0.0,0.0,0.0,0.0
11003,Yates,Nottingham Forest,4.8,3.0,2.7317437085708685,0.0,0.0,2.9029103644328025,2.7544742958702817,2.7849219481048877
11055,Højlund,Manchester United,7.0,4.0,4.608978816274047,5.377471675854426,4.4996697476385235,3.9932691468605075,3.5317090733541057,0.0
11058,Enciso,Brighton,5.0,3.0,0.0,0.0,0.0,0.0,10.101422999015336,0.0
11094,Antony,Manchester United,6.8,3.0,0.0,2.2421792637559643,3.7929059035174886,3.340462289304244,0.0,0.0
11174,Mainoo,Manchester United,4.4,3.0,2.824044629618513,3.131270443962836,2.902119976915583,2.700248717154615,5.193279807615369,2.846863975332438
11295,D.D.Fofana,Burnley,5.0,4.0,3.9129077152585907,0.0,2.8614209795880448,0.0,0.0,0.0
11296,Gakpo,Liverpool,7.2,4.0,0.0,3.9789235712759856,4.02798567601374,4.427208355447715,4.144485373759154,5.271810994672118
11305,Mudryk,Chelsea,6.3,3.0,4.788646051796278,3.1568028403543154,8.807992799824332,4.950881216423621,3.7981860213685703,0.0
11317,Danilo,Nottingham Forest,5.3,3.0,3.1282747945735596,3.342182221038805,3.0348460149026297,3.602562232344468,3.3600318972615444,3.276490873977688
11356,Enzo,Chelsea,4.8,3.0,0.0,2.6854551043226866,0.0,0.0,0.0,0.0
11357,Madueke,Chelsea,5.3,3.0,3.0534162674357224,2.475007718363995,7.793301034969325,4.3814068664013295,8.44654410447626,4.193957155260495
11361,Bentley,Wolverhampton Wanderers,3.9,1.0,0.0,0.0,0.0,0.0,3.7629746550454946,0.0
11362,Buonanotte,Brighton,4.7,3.0,0.0,0.0,3.553328955440479,3.7987219623564537,6.9078454681724395,0.0
11363,Semenyo,Bournemouth,4.5,4.0,0.0,3.851244302774063,4.1260961643794,3.1380256722846482,3.817079937630142,3.5229001090003886
11366,Duran,Aston Villa,5.0,4.0,0.0,0.0,0.0,0.0,0.0,4.6109964578166505
11384,João Gomes,Wolverhampton Wanderers,4.9,3.0,2.7103915122580333,5.478591978997741,3.303839887214216,2.4901028593632772,2.8243496961925847,2.4829976675082017
11486,Zabarnyi,Bournemouth,4.5,2.0,3.642671988109232,6.062235219667505,0.0,2.717556695692597,3.305676466834471,2.667562214860358
11595,Gilchrist,Chelsea,4.0,2.0,0.0,0.0,2.297001475671629,0.0,0.0,0.0
11700,Vitinho,Burnley,4.4,2.0,2.375823442827354,3.9219620263823702,3.3570929360813127,3.310733816678994,2.825602109760616,0.0
11701,Amdouni,Burnley,5.3,4.0,0.0,0.0,0.0,0.0,0.0,3.7556161406624238
11704,Ekdal,Burnley,3.9,2.0,2.9967815790076218,0.0,0.0,2.5522550294688124,0.0,0.0
11709,Kerkez,Bournemouth,4.4,2.0,3.4256609789261443,7.1846576943202525,0.0,0.0,0.0,3.1964511871678045
11710,Adingra,Brighton,5.0,3.0,3.6348607777796005,0.0,3.335373487057866,3.7008949824109636,7.527083292719972,4.134658396624389
11711,Verbruggen,Brighton,4.4,1.0,4.695384856286879,0.0,4.007146018861837,4.098230534470793,7.809250868421477,0.0
11712,Kaminski,Luton,4.5,1.0,3.39989384143604,3.867845993620899,3.7816883180149214,3.8884524615782157,3.7562166016852427,3.9979348213315493
11717,Morris,Luton,5.2,4.0,3.7817481199697904,4.458550714241553,4.157327644098336,4.48917420750142,4.358566786458418,4.206367684538105
11718,Adebayo,Luton,4.9,4.0,0.0,0.0,0.0,5.15969179676755,5.373714827340511,4.744533268724879
11719,Ogbene,Luton,4.9,4.0,0.0,0.0,0.0,0.0,0.0,3.9261223176188453
11722,Berry,Luton,4.6,3.0,2.182816190391045,0.0,0.0,0.0,0.0,0.0
11723,Doughty,Luton,4.7,2.0,2.840487771523675,3.890254461624499,3.573736490260593,3.714769066413957,3.621278273459065,3.875137452665345
11728,Bassey,Fulham,4.4,2.0,2.975594279623981,2.7909116191545156,3.5003492278012156,2.894263357592966,2.9127690818190968,3.2253864828323757
11731,Brooks,Sheffield United,4.4,3.0,0.0,1.4359391449862244,2.1594380976181236,2.461166439175903,1.2809280300192887,0.0
11732,Trusty,Sheffield United,3.9,2.0,2.5918868838907807,6.384191333791278,2.409278601155824,3.232226292829651,2.7009059606623347,2.819406927572235
11815,Brereton Díaz,Sheffield United,5.0,3.0,4.453172769491042,10.260106057042325,4.400368043357815,4.7648015172533285,4.494441524412014,4.645656034217873
11839,Hamer,Sheffield United,4.9,3.0,3.1203714722158673,6.876351981450863,3.0197493991732247,3.5111313704160634,3.2929045497827416,3.68866787123062
11926,Álvarez,West Ham,5.0,3.0,3.0509898216865348,2.711700769239594,2.6504978286385734,1.4300792933902902,0.0,0.0
11984,Y. Chermiti,Everton,4.8,4.0,0.0,0.0,0.0,0.0,0.0,0.0
12027,Kudus,West Ham,6.8,3.0,4.292282156156237,3.5620140200216093,3.412598310285058,3.2736059275194678,4.105840983716023,2.8892005461121335
12032,Petrović,Chelsea,4.7,1.0,3.990003537189063,3.4515180797838063,7.493806566659446,4.437915762686923,8.102225607248238,4.06571731996796
12073,Mengi,Luton,3.9,2.0,0.0,2.567506699366669,2.458355178696091,2.5935537011582652,2.599872245429715,0.0
12123,Murillo,Nottingham Forest,4.5,2.0,3.814944809635279,3.1641920348605375,3.0764948134345858,4.6551773413371,3.56079644782102,3.9810689887961477
12149,Scott,Bournemouth,4.9,3.0,0.0,2.8282818436202763,3.139768721089859,2.6171162062105413,0.0,0.0
12151,Osho,Luton,4.4,2.0,0.0,3.2075144538087894,2.9977372665691857,3.120521135808332,2.9896560982057085,3.1641788343373154
12187,Clark,Luton,4.8,3.0,2.98731785957566,3.224460643778116,2.900094617869325,0.0,1.932639074460006,3.0808844888920177
12234,Chirewa,Wolverhampton Wanderers,4.4,3.0,0.0,0.0,0.0,0.0,0.0,0.0
12275,Kambwala,Manchester United,3.9,2.0,2.4444298526221693,0.0,0.0,0.0,0.0,0.0
12408,Muñoz,Crystal Palace,4.5,2.0,2.8473348243235446,7.442140524828291,3.511217541935526,4.079357733078047,4.0512502825510985,4.746596420316895
12409,Wharton,Crystal Palace,5.0,3.0,2.7808202433792797,6.595280662240187,3.1267996004637615,4.007607064823075,3.57640560946555,3.5598872934404766
12412,Rogers,Aston Villa,5.0,3.0,2.652283137276927,3.455698525014704,3.36316954825538,0.0,0.0,0.0
12449,Arblaster,Sheffield United,4.5,3.0,2.3579464439910045,4.865379478374697,2.1567968344441364,2.301854720342528,2.3944608605096085,2.469566932571532
12509,Hashioka,Luton,4.0,2.0,2.3674516594807304,0.0,2.5604515876462495,0.0,0.0,2.8612413999482715
